node,node_type,label,degree,pagerank,genres
movie_37384,movie,Waiting... (2005),13,7.455274586741704e-05,Comedy
movie_37444,movie,Frankenstein 90 (1984),1,2.4538385392396186e-05,Comedy|Horror|Romance
movie_40339,movie,Chicken Little (2005),7,4.949590385292721e-05,Action|Adventure|Animation|Children|Comedy|Sci-Fi
movie_40962,movie,"Yours, Mine and Ours (2005)",3,3.274641870993261e-05,Comedy|Romance
movie_41828,movie,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),1,2.4538385392396186e-05,Comedy|War
movie_42013,movie,"Ringer, The (2005)",4,3.623942534276019e-05,Comedy
movie_42725,movie,Grandma's Boy (2006),7,5.105872061357726e-05,Comedy
movie_42761,movie,Casper Meets Wendy (1998),1,2.4538385392396186e-05,Adventure|Children|Comedy|Fantasy
movie_44773,movie,"Dead Hate the Living!, The (2000)",1,2.4538385392396186e-05,Comedy|Horror
movie_44777,movie,Evil Aliens (2005),1,2.4538385392396186e-05,Comedy|Horror|Sci-Fi
movie_44851,movie,Go for Zucker! (Alles auf Zucker!) (2004),1,2.4538385392396186e-05,Comedy
movie_46105,movie,I Am a Sex Addict (2005),1,2.4538385392396186e-05,Comedy|Documentary|Romance
movie_47725,movie,Angel-A (2005),3,3.408239507896236e-05,Comedy|Drama|Fantasy|Romance
movie_47736,movie,"Chump at Oxford, A (1940)",1,2.4538385392396186e-05,Comedy
movie_48520,movie,Employee of the Month (2006),6,4.681673906006553e-05,Comedy
movie_48649,movie,Chapayev (1934),1,2.4538385392396186e-05,Drama|War
movie_48982,movie,Flushed Away (2006),7,4.977602949403965e-05,Animation|Comedy
movie_49013,movie,"Santa Clause 3: The Escape Clause, The (2006)",2,2.87648087407378e-05,Comedy|Fantasy
movie_49735,movie,Another Gay Movie (2006),1,2.4538385392396186e-05,Comedy
movie_50613,movie,Dead Meat (2004),1,2.4538385392396186e-05,Horror
movie_50999,movie,"Ugly Duckling and Me!, The (2006)",1,2.4538385392396186e-05,Animation|Comedy
movie_51167,movie,My Father and My Son (Babam ve oglum) (2005),1,2.4538385392396186e-05,Drama
movie_51575,movie,Wild Hogs (2007),5,4.421009849550505e-05,Adventure|Comedy
movie_53280,movie,"Breed, The (2006)",1,2.4538385392396186e-05,Horror|Thriller
movie_53355,movie,Sun Alley (Sonnenallee) (1999),1,2.4538385392396186e-05,Comedy|Romance
movie_53578,movie,"Valet, The (La doublure) (2006)",1,2.4538385392396186e-05,Comedy
movie_55269,movie,"Darjeeling Limited, The (2007)",21,0.0001073502964182928,Adventure|Comedy|Drama
movie_58291,movie,College Road Trip (2008),1,2.4538385392396186e-05,Comedy
movie_60289,movie,Kit Kittredge: An American Girl (2008),2,2.8163009892279847e-05,Children|Comedy|Drama|Mystery
movie_60737,movie,Watching the Detectives (2007),1,2.4538385392396186e-05,Comedy|Romance
movie_62008,movie,Dead Fury (2008),1,2.4538385392396186e-05,Action|Animation|Comedy|Horror
movie_64116,movie,Igor (2008),2,2.8821785940651313e-05,Animation|Comedy
movie_65588,movie,"Gamers, The: Dorkness Rising (2008)",1,2.4538385392396186e-05,Action|Adventure|Comedy|Fantasy
movie_66798,movie,"Pink Panther 2, The (2009)",2,2.8554519294212674e-05,Adventure|Comedy|Mystery
movie_66943,movie,"Cottage, The (2008)",2,3.0123391027546615e-05,Comedy|Crime|Horror|Thriller
movie_67888,movie,Man on the Flying Trapeze (1935),1,2.4538385392396186e-05,Comedy
movie_69211,movie,Boy Eats Girl (2005),1,2.4538385392396186e-05,Comedy|Horror
movie_69304,movie,Imagine That (2009),1,2.4538385392396186e-05,Comedy|Drama|Fantasy
movie_69469,movie,Garfield's Pet Force (2009),1,2.4538385392396186e-05,Animation
movie_69720,movie,Hood of Horror (2006),1,2.4538385392396186e-05,Comedy|Drama|Horror
movie_70697,movie,G-Force (2009),1,2.4538385392396186e-05,Action|Adventure|Children|Fantasy
movie_72178,movie,Welcome to Dongmakgol (2005),1,2.4538385392396186e-05,Comedy|Drama|War
movie_72624,movie,Garage (2007),1,2.4538385392396186e-05,Drama
movie_72692,movie,Mickey's Once Upon a Christmas (1999),1,2.4538385392396186e-05,Animation|Comedy|Fantasy
movie_72701,movie,Planet 51 (2009),3,3.436689567532276e-05,Adventure|Animation|Children|Comedy|Sci-Fi
movie_73015,movie,It's Complicated (2009),4,3.869611035563462e-05,Comedy|Romance
movie_73042,movie,Alvin and the Chipmunks: The Squeakquel (2009),3,3.26314052214178e-05,Animation|Children|Comedy|Musical
movie_73160,movie,Sorority Babes in the Slimeball Bowl-O-Rama (1988),1,2.4538385392396186e-05,Comedy|Horror
movie_73822,movie,Meantime (1984),1,2.4538385392396186e-05,Comedy|Drama
movie_74342,movie,"Captain Newman, M.D. (1963)",1,2.4538385392396186e-05,Comedy|Drama|War
movie_74683,movie,Mike Bassett: England Manager (2001),1,2.4538385392396186e-05,Comedy
movie_74698,movie,Tooth Fairy (2010),3,3.218140965786361e-05,Comedy|Fantasy
movie_76143,movie,"Bone Man, The (Der Knochenmann) (2009)",1,2.4538385392396186e-05,Crime|Thriller
movie_76301,movie,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",1,2.4538385392396186e-05,Animation|Children|Comedy|Romance
movie_77688,movie,Three Men and a Cradle (3 hommes et un couffin) (1985),1,2.4538385392396186e-05,Comedy
movie_78142,movie,Baarìa (2009),1,2.4538385392396186e-05,Comedy|Drama|War
movie_78620,movie,"Scalphunters, The (1968)",1,2.4538385392396186e-05,Comedy|Western
movie_79684,movie,Paper Man (2009),1,2.4538385392396186e-05,Comedy|Drama
movie_79897,movie,Get Low (2009),1,2.4538385392396186e-05,Comedy|Drama|Mystery
movie_80727,movie,Middle Men (2009),2,3.0481013697892963e-05,Comedy|Crime|Drama
movie_81087,movie,Luck by Chance (2009),1,2.4538385392396186e-05,Drama
movie_81537,movie,Due Date (2010),10,6.508971582126438e-05,Comedy
movie_82854,movie,Gulliver's Travels (2010),6,4.745143950193157e-05,Adventure|Comedy|Fantasy
movie_83910,movie,"Dilemma, The (2011)",2,3.0481013697892963e-05,Comedy|Drama
movie_83969,movie,Down Argentine Way (1940),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_84246,movie,It Happened on Fifth Avenue (1947),1,2.4538385392396186e-05,Comedy|Romance
movie_84512,movie,Girls About Town (1931),1,2.4538385392396186e-05,Comedy
movie_84944,movie,Rango (2011),17,9.279532040502083e-05,Action|Adventure|Animation|Children|Comedy|Western
movie_85295,movie,Scooby-Doo! Curse of the Lake Monster (2010),1,2.4538385392396186e-05,Adventure|Children|Comedy|Mystery
movie_85881,movie,Win Win (2011),6,4.840693186012686e-05,Comedy|Drama
movie_86059,movie,Hop (2011),2,3.0272775754713384e-05,Animation|Children|Comedy
movie_86298,movie,Rio (2011),8,5.280490429480534e-05,Adventure|Animation|Children|Comedy
movie_87834,movie,My Life as McDull (Mak dau goo si) (2001),1,2.4538385392396186e-05,Animation|Comedy|Drama
movie_88069,movie,Delhi Belly (2011),1,2.4538385392396186e-05,Comedy|Crime
movie_88746,movie,Terri (2011),2,2.850882237552583e-05,Comedy
movie_88785,movie,"Change-Up, The (2011)",10,6.589480494830794e-05,Comedy
movie_88812,movie,30 Minutes or Less (2011),6,4.6547734515020326e-05,Action|Comedy|Crime
movie_89898,movie,Generation P (2011),1,2.4538385392396186e-05,Comedy|Drama|Sci-Fi
movie_90717,movie,Tower Heist (2011),4,3.829844391925329e-05,Action|Comedy|Crime
movie_91355,movie,Asterix and the Vikings (Astérix et les Vikings) (2006),1,2.4538385392396186e-05,Adventure|Animation|Children|Comedy|Fantasy
movie_91386,movie,Happy Feet Two (2011),1,2.4538385392396186e-05,Animation|Children|Comedy|IMAX
movie_91666,movie,Last Holiday (1950),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_92643,movie,Monsieur Lazhar (2011),2,2.8263426122969457e-05,Children|Comedy|Drama
movie_93006,movie,"Very Potter Musical, A (2009)",2,2.828508672099989e-05,Comedy|Musical
movie_93022,movie,Miss Nobody (2010),1,2.4538385392396186e-05,Comedy|Crime
movie_94661,movie,Rocket Singh: Salesman of the Year (2009),1,2.4538385392396186e-05,Comedy|Drama
movie_95633,movie,Spirit Camp (2009),1,2.4538385392396186e-05,Horror
movie_95843,movie,Goodbye Charlie (1964),1,2.4538385392396186e-05,Comedy|Fantasy|Romance
movie_96608,movie,Runaway Brain (1995) ,1,2.4538385392396186e-05,Animation|Comedy|Sci-Fi
movie_96935,movie,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),1,2.4538385392396186e-05,Comedy|Fantasy|Romance
movie_97836,movie,Here Comes the Boom (2012),7,5.3307056077968125e-05,Action|Comedy
movie_98279,movie,"Fantastic Fear of Everything, A (2012)",2,3.0481013697892963e-05,Comedy
movie_99117,movie,This Is 40 (2012),8,5.787132527910309e-05,Drama
movie_99122,movie,I Bought a Vampire Motorcycle (1990),1,2.4538385392396186e-05,Comedy|Horror
movie_99130,movie,Ice Cream Man (1995),1,2.4538385392396186e-05,Comedy|Horror
movie_99853,movie,Codependent Lesbian Space Alien Seeks Same (2011),1,2.4538385392396186e-05,Comedy|Romance|Sci-Fi
movie_100390,movie,Identity Thief (2013),4,4.05186820422193e-05,Comedy|Crime
movie_100507,movie,21 and Over (2013),4,3.816819866279032e-05,Comedy
movie_101283,movie,"Incredible Burt Wonderstone, The (2013)",3,3.4206054428466235e-05,Comedy
movie_102378,movie,Syrup (2013),2,3.0481013697892963e-05,Comedy|Drama
movie_102686,movie,"Hangover Part III, The (2013)",8,5.4683921727849934e-05,Comedy
movie_102747,movie,"Rink, The (1916)",1,2.4538385392396186e-05,Comedy
movie_102984,movie,Inhuman Resources (Redd Inc.) (2012),1,2.4538385392396186e-05,Horror|Thriller
movie_103602,movie,Craig Ferguson: I'm Here To Help (2013),1,2.4538385392396186e-05,Comedy|Documentary
movie_104339,movie,In a World... (2013),2,2.9533750858693143e-05,Comedy
movie_104875,movie,"History of Future Folk, The (2012)",2,3.0272775754713384e-05,Adventure|Comedy|Musical|Sci-Fi
movie_105540,movie,"All Dogs Christmas Carol, An (1998)",1,2.4538385392396186e-05,Animation|Children|Comedy|Musical
movie_105746,movie,UnHung Hero (2013),1,2.4538385392396186e-05,Documentary
movie_106594,movie,Red Flag (2012),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_106927,movie,RoboGeisha (Robo-geisha) (2009),1,2.4538385392396186e-05,Action|Comedy|Sci-Fi
movie_107951,movie,Hunting Elephants (2013),1,2.4538385392396186e-05,Comedy|Crime
movie_108078,movie,Chinese Puzzle (Casse-tête chinois) (2013),1,2.4538385392396186e-05,Comedy|Romance
movie_108949,movie,"Art of the Steal, The (2013)",3,3.449941346347672e-05,Crime
movie_109241,movie,On the Other Side of the Tracks (De l'autre côté du périph) (2012),1,2.4538385392396186e-05,Action|Comedy|Crime
movie_109596,movie,Wrinkles (Arrugas) (2011),1,2.4538385392396186e-05,Animation|Drama
movie_111146,movie,Alpha and Omega 3: The Great Wolf Games (2014),1,2.4538385392396186e-05,Action|Adventure|Animation|Children|Comedy
movie_113252,movie,Housebound (2014),2,3.0123391027546615e-05,Comedy|Horror|Thriller
movie_113453,movie,Let's Be Cops (2014),5,4.3921285251786535e-05,Comedy|Crime
movie_115111,movie,Ward 13 (2003),1,2.4538385392396186e-05,Action|Animation|Comedy|Horror
movie_116718,movie,Volga - Volga (1938),1,2.4538385392396186e-05,Comedy|Musical
movie_116738,movie,DeadHeads (2011),1,2.4538385392396186e-05,Adventure|Comedy|Horror
movie_116817,movie,Rudderless (2014),1,2.4538385392396186e-05,Comedy|Drama
movie_117109,movie,Too Many Cooks (2014),2,3.0205114704373474e-05,Comedy
movie_118270,movie,Hellbenders (2012),1,2.4538385392396186e-05,Comedy|Horror|Thriller
movie_118530,movie,Fans (1999),1,2.4538385392396186e-05,Comedy
movie_118572,movie,The Mule (2014),2,3.0481013697892963e-05,Comedy|Crime|Drama
movie_118834,movie,National Lampoon's Bag Boy (2007),1,2.4538385392396186e-05,Comedy
movie_118862,movie,Closer to the Moon (2013),1,2.4538385392396186e-05,Comedy|Drama
movie_118894,movie,Scooby-Doo! Abracadabra-Doo (2010),1,2.4538385392396186e-05,Animation|Children|Mystery
movie_119714,movie,Corner Gas: The Movie (2014),1,2.4538385392396186e-05,Comedy
movie_120813,movie,Patton Oswalt: My Weakness Is Strong (2009),1,2.4538385392396186e-05,Comedy
movie_121007,movie,Space Buddies (2009),1,2.4538385392396186e-05,Adventure|Children|Fantasy|Sci-Fi
movie_121097,movie,To Grandmother's House We Go (1992),2,3.0205114704373474e-05,Adventure|Children|Comedy
movie_121338,movie,Carry on Cabby (1963),1,2.4538385392396186e-05,Adventure|Comedy|Romance
movie_121342,movie,Carry on Cruising (1962),1,2.4538385392396186e-05,Comedy|Romance
movie_121469,movie,Killer Movie (2008),1,2.4538385392396186e-05,Comedy|Horror|Mystery|Thriller
movie_121781,movie,Stuart Little 3: Call of the Wild (2005),1,2.4538385392396186e-05,Animation|Children|Comedy|Fantasy
movie_122092,movie,Guy X (2005),1,2.4538385392396186e-05,Comedy|War
movie_124273,movie,Kevin Smith: Too Fat For 40 (2010),1,2.4538385392396186e-05,Comedy
movie_124404,movie,"Snowflake, the White Gorilla (2011)",1,2.4538385392396186e-05,Adventure|Animation|Children|Comedy
movie_125970,movie,Halloweentown (1998),1,2.4538385392396186e-05,Adventure|Children|Comedy|Fantasy
movie_125974,movie,Halloweentown High (2004),2,2.8819008567950118e-05,Adventure|Children|Comedy|Fantasy
movie_126088,movie,A Flintstones Christmas Carol (1994),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_126577,movie,"Daddy, I'm A Zombie (2012)",1,2.4538385392396186e-05,Animation|Comedy|Fantasy
movie_126921,movie,The Fox and the Hound 2 (2006),1,2.4538385392396186e-05,Adventure|Animation|Children|Comedy
movie_127052,movie,Operation 'Y' & Other Shurik's Adventures (1965),3,3.398742330468107e-05,Comedy|Crime|Romance
movie_127134,movie,A Walk in the Woods (2015),1,2.4538385392396186e-05,Adventure|Comedy|Drama
movie_128087,movie,Trinity and Sartana Are Coming (1972),1,2.4538385392396186e-05,Comedy|Western
movie_128089,movie,Kevin Hart: I'm a Grown Little Man (2009),1,2.4538385392396186e-05,Comedy
movie_128366,movie,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),1,2.4538385392396186e-05,Comedy
movie_128594,movie,Boy Meets Girl (2015),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_128852,movie,Chris Rock: Bigger & Blacker (1999),2,3.0205114704373474e-05,Comedy
movie_128944,movie,"Honey, We Shrunk Ourselves (1997)",1,2.4538385392396186e-05,Action|Adventure|Children|Comedy|Sci-Fi
movie_128968,movie,Stitch! The Movie (2003),2,2.87648087407378e-05,Animation|Children|Comedy
movie_129011,movie,Eddie Izzard: Glorious (1997),1,2.4538385392396186e-05,Comedy
movie_129354,movie,Focus (2015),10,6.482302851979753e-05,Comedy|Crime|Drama|Romance
movie_130452,movie,While We're Young (2014),1,2.4538385392396186e-05,Comedy|Drama
movie_130518,movie,The Amazing Screw-On Head (2006),3,3.340103316751508e-05,Action|Adventure|Animation|Comedy|Sci-Fi
movie_130520,movie,Home (2015),8,5.2786721654087175e-05,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
movie_131098,movie,Saving Santa (2013),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_131104,movie,The Brain (1969),1,2.4538385392396186e-05,Comedy|Crime
movie_131130,movie,Tom and Jerry: A Nutcracker Tale (2007),1,2.4538385392396186e-05,Animation|Comedy
movie_131439,movie,Kill Me Three Times (2014),1,2.4538385392396186e-05,Thriller
movie_131610,movie,Willy/Milly (1986),1,2.4538385392396186e-05,Comedy|Fantasy
movie_131826,movie,Iliza Shlesinger: Freezing Hot (2015),2,2.9625066759624272e-05,Comedy
movie_132153,movie,Buzzard (2015),1,2.4538385392396186e-05,Comedy|Drama|Horror
movie_132422,movie,Da Sweet Blood of Jesus (2014),2,3.0123391027546615e-05,Comedy|Romance|Thriller
movie_132496,movie,Danny Collins (2015),1,2.4538385392396186e-05,Comedy|Drama
movie_132584,movie,The Even Stevens Movie (2003),1,2.4538385392396186e-05,Children|Comedy
movie_132800,movie,Welcome to Me (2014),2,2.8613121966424277e-05,Comedy|Drama
movie_133712,movie,Office Romance (1977),2,3.042331382847794e-05,Comedy|Romance
movie_133867,movie,Barely Lethal (2015),1,2.4538385392396186e-05,Action|Adventure|Comedy
movie_133879,movie,Carry On Don't Lose Your Head (1966),1,2.4538385392396186e-05,Comedy
movie_134004,movie,What Love Is (2007),1,2.4538385392396186e-05,Comedy|Romance
movie_134334,movie,Phir Hera Pheri (2006),1,2.4538385392396186e-05,Comedy
movie_134847,movie,Ghost Graduation (2012),1,2.4538385392396186e-05,Comedy
movie_135777,movie,Golmaal (2006),1,2.4538385392396186e-05,Children|Comedy
movie_135937,movie,The Silence of the Hams (1994),1,2.4538385392396186e-05,Comedy|Thriller
movie_136341,movie,Scooby-Doo! and the Samurai Sword (2009),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_136353,movie,Scooby-Doo! and the Loch Ness Monster (2004),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_136355,movie,Big Top Scooby-Doo! (2012),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_136359,movie,Scooby-Doo Goes Hollywood (1979),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_136503,movie,Tom and Jerry: Shiver Me Whiskers (2006),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_136834,movie,The Eye: Infinity (2005),1,2.4538385392396186e-05,Horror
movie_139157,movie,Massu Engira Maasilamani (2015),1,2.4538385392396186e-05,Comedy|Horror|Thriller
movie_139640,movie,Ooops! Noah is Gone... (2015),1,2.4538385392396186e-05,Animation
movie_139994,movie,Fracchia contro Dracula (1985),1,2.4538385392396186e-05,Comedy|Horror
movie_140133,movie,Hollywood Chainsaw Hookers (1988),1,2.4538385392396186e-05,Comedy|Horror
movie_140481,movie,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",1,2.4538385392396186e-05,Animation|Comedy|Sci-Fi
movie_140541,movie,The Electric Hotel (1908),1,2.4538385392396186e-05,Animation|Comedy|Sci-Fi
movie_140561,movie,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),1,2.4538385392396186e-05,Comedy|Documentary
movie_140711,movie,American Ultra (2015),6,4.4837776429300124e-05,Action|Comedy|Sci-Fi|Thriller
movie_141513,movie,Fort Tilden (2014),1,2.4538385392396186e-05,Comedy
movie_141544,movie,Turbo Kid (2015),3,3.399265804452115e-05,Action|Adventure|Sci-Fi
movie_141646,movie,The Unauthorized Saved by the Bell Story (2014),1,2.4538385392396186e-05,Comedy|Drama
movie_141830,movie,Unbelievable Adventures of Italians in Russia (1974),2,3.042331382847794e-05,Adventure|Comedy
movie_141928,movie,Bloodsucking Bastards (2015),1,2.4538385392396186e-05,Comedy|Horror
movie_142196,movie,Cornered! (2009),1,2.4538385392396186e-05,Comedy|Horror
movie_142444,movie,The Editor (2015),1,2.4538385392396186e-05,Comedy|Horror|Mystery
movie_142550,movie,Ryuzo and the Seven Henchmen (2015),1,2.4538385392396186e-05,Action|Comedy
movie_142831,movie,Garam Masala (2005),1,2.4538385392396186e-05,Comedy
movie_143031,movie,Jump In! (2007),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_143559,movie,L.A. Slasher (2015),1,2.4538385392396186e-05,Comedy|Crime|Fantasy
movie_144222,movie,Bros Before Hos (2013),1,2.4538385392396186e-05,Comedy
movie_145491,movie,Our Lips Are Sealed (2000),1,2.4538385392396186e-05,Children|Comedy|Drama
movie_146244,movie,Dil To Pagal Hai (1997),1,2.4538385392396186e-05,Comedy|Drama|Romance
movie_146684,movie,Cosmic Scrat-tastrophe (2015),1,2.4538385392396186e-05,Animation|Children|Comedy
movie_146986,movie,Le Maître d'école (1981),1,2.4538385392396186e-05,Comedy
movie_147410,movie,A Perfect Day (2015),1,2.4538385392396186e-05,Comedy|Drama
movie_147936,movie,The Lord's Lantern in Budapest (1999),1,2.4538385392396186e-05,Comedy|Drama
movie_148632,movie,Applesauce (2015),1,2.4538385392396186e-05,Comedy
movie_148775,movie,Wizards of Waverly Place: The Movie (2009),1,2.4538385392396186e-05,Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi
movie_149350,movie,Lumberjack Man (2015),1,2.4538385392396186e-05,Comedy|Horror
